item_code,uom,price_cents
KGR-KIM-300ML-9213,TIN,1780
KGR-KIM-300ML-9214,TIN,1780
KGR-KIM-300ML-9215,TIN,1780
KGR-KIM-300ML-9222,TIN,1780
KGR-OXI-53A18LIT,DRUM,27500
KGR-OXI-53A1LIT,TIN,2980
KGR-OXI-57A1LIT,TIN,2790
KGR-OXI-59A1LIT,TIN,2990
KGR-OXI-WOO-5L,TIN,5980
KGR-PAI-ROA-LIN-3102,TIN,11500
KGR-PAI-ROA-LIN-3103,TIN,11800
KGR-PAI-ROA-LIN-3104,TIN,11900
KGR-PUT-GRE,TIN,2290
KGR-REM-PAI-1000ML,TIN,4490
KGR-REM-PAI-500ML,TIN,2450
KGR-SOL-0.5LIT,TIN,1950
KGR-SOL-1LIT,TIN,2890
KHI-COO-MC121,SET,10900
KHI-COO-RC3636,SET,24500
KHI-COO-RC806N,SET,9500
KHI-COO-RC810,SET,9900
KHI-COO-RC818,SET,10900
KHI-COO-RC828N,SET,15900
KHI-COO-RC910,SET,10500
KHI-COO-RC918T,SET,14500
KHI-COO-RCJ185,SET,10900
KHI-COO-RCJ188,SET,14500
KHI-FRI-STA-BBB4401,PCS,1000
KHI-FRY-ARF35,SET,22800
KHI-HDR-HD511-BLU,SET,5200
KHI-HDR-HD511-GRE,SET,6500
KHI-HDR-HD515,SET,7500
KHI-INF-COO-IRC2000,SET,23900
KHI-IRO-EI405-GRY,SET,5200
KHI-MOS-KIL-IK6105,SET,6800
KHI-MOS-KIL-IK6206,SET,3900
KHI-POT-AP550,SET,19800
KHI-POT-AP650,SET,18800
KHI-STA-AIR-CON,PCS,2500
KHI-TOA-BT808,SET,7200
KHI-TOA-ST612,SET,7900
KHI-TOA-TB903,SET,15900
KHI-TOA-TE902,SET,14900
KIM-SUP-04LT,BTL,6500
KIM-SUP-20LT,JAR,23500
KIM-SUP-SYM-4LT,BTL,11500
KING KONG-HR100-1000L(220),UNIT,143500
KING KONG-HR130-1300L(300),UNIT,152500
KING KONG-HR150-1500L,UNIT,166000
KING KONG-HR195-1950L,PCS,183500
KING KONG-HR230,UNIT,243000
KING KONG-HR300-3000L,UNIT,367000
KING KONG-HR400-40000L(900),UNIT,506000
KING KONG-HR50-500L,UNIT,90500
KING-KONG-COV-420MM,PCS,8900
KING-KONG-HR85-850L,UNIT,122000
KNI-ROPE-A1104,PCS,720
KOYA-GLU-5508,PCS,1390
KOYA-GLU-W5509,PCS,750
KOYA-GRE-15KG,PAIL,12500
KOYA-GRE-KOY-2KG,JAR,4450
KOYA-GRE-P525-1/2KG,TIN,1150
KOYA-GRE-P525-15KG,PCS,18200
KOYA-GRE-P529-20LTR,DRUM,12200
KOYA-GRE-P611-1/2KG,TIN,2150
KOYA-OIL-LUB-120ML,PCS,420
KOYA-REM-CEM-1000ML,TIN,1550
KOYA-REM-CEM-4000ML,BOT,4980
KOYA-REM-MOS-1000ML,BOT,1830
KOYA-REM-MOS-4000ML,BOT,4990
KOYA-WAS-HAN-4KG,TIN,6000
KOYA-WOO-PRE-P628-16L,BOT,9500
KOYA-WOO-PRE-P628-4L,BOT,2590
KSWAY-T80-18W-LED-BUL,PCS,1790
LAB-TAG,PCS,43
LAD-ALU-AT-DS06,UNIT,21900
LAD-ALU-AT-DS07,UNIT,24900
LAD-ALU-AT-DS08,UNIT,27900
LAD-ALU-AT-DS09,UNIT,31900
LAD-ALU-AT-DS10,UNIT,37900
LAD-ALU-WEL-D07,UNIT,35900
LAD-ALU-WEL-D08,UNIT,39900
LAD-ALU-WEL-D09,UNIT,44900
LAD-ALU-WEL-D10,UNIT,48500
LAD-ALU-WEL-D12,UNIT,56900
LAD-ALU-WEL-D14,UNIT,69800
LAD-ALU-WKDS06,SET,12600
LAD-ALU-WKDS08,SET,16800
LAD-ALU-WKDS09,SET,18900
LAD-ALU-WKDS10,SET,21000
LAD-ALU-WKSS06,SET,9000
LAD-ALU-WKSS07,SET,10500
LAD-ALU-WKSS08,SET,12000
LAD-ALU-WKSS09,SET,13500
LAD-ALU-WKSS10,SET,15000
LAD-ALU-WOR-AP-2404,UNIT,24900
LAD-ALU-WOR-AP-2405,UNIT,29900
LAD-ALU-WOR-AP-2406,UNIT,33900
LAD-ALU-WORKER-DE10,UNIT,59800
LAD-ALU-WORKER-DE12,UNIT,68800
LAD-ALU-WORKER-DS06,UNIT,24800
LAD-ALU-WORKER-DS07,UNIT,27800
LAD-ALU-WORKER-DS08,UNIT,30800
LAD-ALU-WORKER-DS09,UNIT,34800
LAD-ALU-WORKER-DS10,UNIT,38800
LAD-ALU-WORKER-SS06,UNIT,18900
LAD-ALU-WORKER-SS07,UNIT,21900
LAD-ALU-WORKER-SS08,UNIT,24900
LAD-ALU-WORKER-SS09,UNIT,28900
LAD-ALU-WORKER-SS10,UNIT,31900
LAD-EXT-DOU-10X10,UNIT,61800
LAD-EXT-DOU-12X12,UNIT,71500
LAD-EXT-DOU-15X15,UNIT,86900
LAD-EXT-SP10,UNIT,32900
LAD-EXT-SP12,UNIT,38900
LAD-H/D-STRO-DS02,UNIT,21900
LAD-H/D-STRO-DS03,UNIT,25900
LAD-H/D-STRO-DS06,UNIT,42900
LAD-H/D-STRO-DS07,UNIT,46900
LAD-H/D-STRO-DS07-WIN,SET,38800
LAD-H/D-STRO-DS08,UNIT,53900
LAD-H/D-STRO-DS09,UNIT,59900
LAD-H/D-STRO-DS10,UNIT,65900
LAD-H/D-STRO-DS12,UNIT,77500
LAD-H/D-STRO-SS06,UNIT,34800
LAD-H/D-STRO-SS07,UNIT,39800
LAD-H/D-STRO-SS08,UNIT,44800
LAD-H/D-STRO-SS09,UNIT,49800
LAD-H/D-STRO-SS10,UNIT,54800
LAD-H/D-STRO-SS12,UNIT,63800
LAD-M/D-STRO-DS10,UNIT,40800
LAM-4402SB,BOX,0
LAM-4652,BOX,0
LAM-DOW-DL-1015-2A,BOX,2500
LAM-E27-R80-RWG,PCS,566
LAM-INC-RF300WH,BOX,1800
LAM-KEN-10W,PCS,400
LAM-KOA,UNIT(S),1300
LAM-LIG-T16W-60W,PCS,1800
LAM-STA-S10-6,PCS,150
LAM-TUN-150W-PAR38RED,PCS,1132
LAM-TUN-9174-GRE,PCS,1132
LAM-WAL-WHI,PCS,189
LAS-DIS-N40,SET,14500
LAS-DIS-N60,SET,15500
LAS-MAC-HTM-5500,SET,36800
LAS-MK-CON-2024,SET,36900
LAS-MK-CON-9039,SET,44800
LEAK-SPR-BLS500C,CAN,1570
LEA-TIN-AST-250GM,PCS,1415
LED-INS-KIL-2W,PCS,9900
LED-INS-KIL-3837,PCS,2880
"LEO-S/S-LOC-BAR-BOL-LRBB100-4""",PCS,820
"LEO-S/S-LOC-BAR-BOL-LRBB150 6""",PCS,930
LEO-S/S-LOC-BOL-LB304-4,PCS,2420
LEO-S/S-LOC-BOL-LB304-6,PCS,2500
LEO-SIN-PIL-L302P,PCS,1760
LEO-SUS304-FLE-PIL-L302PF,PCS,10900
LEO-SUS304-LSSB2202P,PCS,19500
LEO-SUS304-MB-LSSB201,PCS,5190
LEO-SUS304-S/S-BIB-L133,PCS,4350
LEO-SUS304-S/S-PIL-L332P,PCS,7650
LEO-SUS304-TWI-L2301WF,PCS,20900
LEO-SUS304-TWI-L2302PF,PCS,20900
LEO-SUS304-TWI-PIL-L2332P,PCS,17500
LEO-SUS304-TWI-WAL-L2331W,PCS,17500
LEO-SUS304-WAL-L301WF,PCS,10900
LEO-SUS304-WAL-L331W,PCS,7390
LET-BOX-HW305A,PCS,6990
LET-BOX-HW305A-0125,PCS,6990
LET-BOX-HW305B-0125A,PCS,6290
LET-BOX-HW305B-0126S,PCS,6300
LET-BOX-HW307,PCS,14900
LET-BOX-HW309,PCS,8500
LET-BOX-S/S-FX-2203,UNIT,21800
LET-BOX-S/S-FX-2210,UNIT,19900
LET-BOX-S/S-FX-918,UNIT,23800
LET-DOOR-SOLID-695MMX2120MM,PCS,52000
LETR-PUNC-50731040,SET,10800
LETR-PUNC-50731050,SET,12800
LETR-PUNC-50731060,SET,12900
LETR-PUNC-50731080,SET,18500
LID-2122,PCS,7000
LIG-ECON-LED-LE908,SET,14900
LIG-EM-EL-LE115,SET,10800
LIG-EM-EL-LE116,SET,18900
LIG-IND-APT-P22,PCS,300
LIG-KHI-LED-EM2004G,SET,7500
LIG-PIL-220/6V,PCS,472
LIG-STR-5M,ROLL,4500
LI-HEA-HX816,PCS,3190
LIK-LEA-1L,TIN,4950
LIN-FUS-63A,PCS,849
LIN-NEU-N,PCS,400
LIQ-MOL-HAN-WAS-12.5L,DRUM,16800
LIQ-MOL-HAN-WAS-300G,CAN,790
LIQ-MOL-ROS-600ML,CAN,3990
LIQ-MOL-SCH-REI-500ML,CAN,3300
LMP-ENE-SAV-18W,PCS,1509
LMP-TEL-LCI-D50-22KW,UNIT,19500
LMP-TEL-LCI-D80-37KW,UNIT,22000
LMP-TEL-LCI-D80M7,PCS,16000
LOC-APL-110-40MM-KA2PCS-S/S,SET,13500
LOC-APL-110-40MM-S/S,PCS,7200
LOC-APL-99-50MM,PCS,3390
LOC-BCK-SSS-1PCS,PCS,5990
LOC-BCK-SSS-2PCS,PCS,11900
LOC-BCK-SSS-3PCS,PCK,16900
LOC-BEL-V40MM,PCS,900
LOC-BIB-TAP-05421,PCS,520
LOC-BR-TZ6491BH,SET,6090
LOC-BR-TZ6491SN,SET,5690
LOC-BR-TZ8091SN,SET,8590
LOC-COL-RA401,PCS,3690
LOC-COL-RA501,PCS,4490
LOC-COL-RB401,PCS,3880
LOC-COL-RB501,PCS,4750
LOC-COL-RK502,SET,8750
LOC-COL-RK503,SET,13300
LOC-COL-RK504,SET,16500
LOC-COL-RK505,SET,21500
LOC-COL-TA401,PCS,1490
LOC-COL-TA501,PCS,1880
LOC-COL-ZA401,PCS,1490
LOC-COL-ZA501,PCS,2090
LOC-COL-ZK502,SET,3990
LOC-COL-ZK503,SET,5950
LOC-COL-ZK504,SET,7850
LOC-COL-ZK505,SET,8990
LOC-CYL-ARMOR-ACL-VCL3000,SET,3850
LOC-CYL-SGD-4000/70MMSS,PCS,4490
LOC-CYL-SGD-C3010/70MM,PCS,4690
LOC-CYL-SGD-V3000AC,PCS,6750
LOC-CYL-SGD-V3000SS,SET,4680
LOC-CZS-30MM,PCS,780
LOC-CZS-40MM,PCS,890
LOC-CZS-50MM,PCS,990
LOC-CZS-L40MM,PCS,980
LOC-CZS-L50MM,PCS,1090
LOC-DEL-TZ-DL3871SS,PCS,1290
LOC-ENT-EPO-H041/AC,SET,13900
LOC-ENT-EPO-H041/SC,SET,12900
LOC-ENT-EPO-H051/AC,SET,13800
LOC-ENT-EPO-H061/AC,SET,16800
LOC-GLA-SLI-TAR-9013-01,PCS,720
LOC-GLO-BRA-GLBBC20,PCS,980
LOC-GLO-BRA-GLBBC30,PCS,1950
LOC-GLO-BRA-GLBBC40,PCS,2450
LOC-GLO-BRA-GLBBC50,PCS,3750
LOC-HD-SHE-50MM,PCS,1850
LOC-HD-SHE-60MM,PCS,2230
LOC-LUG-S822-073,SET,3390
LOC-OLP-LTS60,PCS,4690
LOC-OLP-LTS70,PCS,6290
LOC-PAD-ROL-40MM,PCS,870
LOC-PAD-ROL-50MM,PCS,990
LOC-SAN-PB26225MM,PCS,450
LOC-SAN-PB26332MM,PCS,620
LOC-SAN-PB26438MM,PCS,750
LOC-SAN-PB26550MM,PCS,1050
LOC-SAN-SHA-PB26438MM,PCS,890
LOC-SAN-SHA-PB26550MM,PCS,1550
LOC-SEC-SHE-N30MM,PCS,890
LOC-SEC-SHE-N40MM,PCS,1030
LOC-SEC-SHE-N50MM,PCS,1190
LOC-SEC-SHE-N60MM,PCS,1330
LOC-SGD-APL100-50MM,PCS,5950
LOC-SGD-APL-99-50MM3PC,SET,9500
LOC-SGD-HL99-50MM,PCS,3200
LOC-SGD-PL100-40MM,PCS,4950
LOC-SGD-PL100-50MM2PC,SET,11700
LOC-SGD-PL100-50MM3PC,SET,15900
LOC-SGD-PL100-50MM4PC,SET,19800
LOC-SGD-PL100-50MM5PC,SET,26900
LOC-SGD-PL300-60MM,PCS,9950
LOC-SGD-PL300-60MM-2PCS,SET,15900
LOC-SGD-PL300-60MM-3PCS,SETS,21600
LOC-SHA-SGD-PL100L-40MM,PCS,5990
LOC-SHA-SGD-PL100L-50MM,PCS,6290
LOC-STA-827-426,PCS,24800
LOC-STEEL-ST028,UNIT,40000
LOC-TRI-261,PCS,660
LOC-TRI-262,PCS,850
LOC-TRI-263,PCS,1290
LOC-TRI-264,PCS,1650
LOC-TRI-265,PCS,2990
LOC-TRI-NUM-MIX-20MM,PCS,1250
LOC-VIR-102,PCS,6570
LOC-VIR-103,PCS,7850
LOC-VIR-104,PCS,9700
LOC-VIR-105,PCS,10280
LOC-VIR-4115,PCS,18900
LOC-VIR-4116,PCS,20500
LOC-VIR-4117,PCS,22500
LOC-VIVOZ-V40MM,PCS,1150
LOC-VIVOZ-V50MM,PCS,1350
LOC-VIVOZ-V50MMX2PC,SET,2270
LOC-VIVOZ-V50MMX3PC,SET,3400
LOC-VIVOZ-V50MMX4PC,SET,4380
LOC-VIVOZ-V50MMX5PC,SET,5670
LOC-WAT-CS-508,PCS,1190
LOC-YALE-Y120-40-1,UNIT,6650
LOC-YALE-Y120-50-1,UNIT,9900
LOC-YALE-Y120-50-KA2,SET,17900
LOC-YALE-Y120-50-KA3,SET,24900
LOC-YALE-Y120-50-KA4,SET,32500
LOC-YALE-Y120B-50-KA5,SET,41900
LOC-YALE-Y124B-60-1,UNIT,9100
LOC-YALE-Y124B-70-1,SET,11500
LTS-ELE-SAV-12V40W,PCS,1800
MAC-OIL-RUB-5A,SET,4290
MAC-OIL-RUB-5C,SET,4290
MAC-SEA-12,UNIT,8698
MAC-SEA-90000297,PCS,8950
MAC-SEA-90000298,PCS,12500
MAC-SEA-SF-200-90200005,PCS,600
MAC-SEA-SF-200-90200007,PCS,780
MAG-CON-FUJI,PCS,2500
MAG-CON-FUJI-SC-N2S,PCS,2600
MAG-CON-SC-N25,PCS,16981
MAG-CON-YAS,PCS,4000
MAI-SWI-BOX-1024,PCS,4800
MAK-AND-BRE-500V,PCS,2800
MAN-COV,PCS,0
MAN-COV-BNH,PCS,11900
MAR-CRA-BLUE,DOZ,720
MAR-CRA-GREEN,DOZ,720
MAR-CRA-RED,DOZ,720
MAR-CRA-WHITE,DOZ,720
MAR-CRA-YELLOW,DOZ,720
MARK-X-ROT-HAM-800W,UNIT,39900
MARK-X-STA-MKX-2020,UNIT,10500
MARLINO-EURO-5A,PCS,18500
MARLINO-FRP-0942,UNIT,37900
MAR-PAI-BLACK,PCS,540
MAR-PAI-BLUE,PCS,540
MAR-PAI-RED,PCS,540
MAR-PAI-SILVER,PCS,540
MAR-PAI-WHITE,PCS,540
MAR-PAI-YELLOW,PCS,540
MAR-PEN-70-BLACK,PCS,220
MAR-PEN-70-BLUE,PCS,220
MAR-PEN-70-RED,PCS,220
MAR-PEN-878A-PINK,PCS,350
MAR-PEN-878A-YEL,PCS,350
MAR-PEN-90-BLACK,PCS,220
MAR-PEN-90-BLUE,PCS,220
MAR-PEN-90-RED,PCS,220
MAR-PEN-BLACK,PCS,420
MAR-PEN-BLUE,PCS,420
MAR-PEN-RED,PCS,420
MAS-COT-CHM,PCS,990
MAT-GRASS-CN-PGM-2MX25M-FTS,FTS,1590
"MAX-CRV-CAB-CUTTER-24""",PCS,7500
MBC-BOX-24WAY,PCS,4800
MCB-2-POLE,PCS,2800
MCB-L40A-PX200,PCS,650
MDD-CON-MALE-BLUE,PCK,990
MDD-CON-MALE-BLUE-1,PCK,650
MDD-CON-MALE-RED,PCK,990
MDD-CON-MALE-RED-1,PCK,650
MDD-CON-MALE-YELLOW,PCK,1390
MDD-CON-MALE-YELLOW-10PC/PCK,PCK,720
MDF-WAL-SKI-WEN-BLA,PCS,2200
MDF-WAL-SKI-WEN-WAL,PCS,2200
MEA-TAP-00317W,PCS,1390
MEA-TAP-A-CLASS,PCS,1590
MEA-TAP-BLI-7.5M-B7,PCS,1790
MEA-TAP-BLI-7.5M-B7-CR,PCS,1390
MEA-TAP-BLI-7.5M-BCR,PCS,1690
MEA-TAP-BLI-7.5M-BMT7,PCS,1550
MEA-TAP-CHTR-30011,PCS,950
MEA-TAP-CHTR-3002,PCS,1590
MEA-TAP-CHTR-30021,PCS,2500
MEA-TAP-FEN-SUI-7.5M,PCS,2090
MEA-TAP-FIB-A100M,PCS,4390
MEA-TAP-FIB-A30M,PCS,2050
MEA-TAP-FIB-A50M,PCS,2890
MEA-TAP-FOR-5M,PCS,820
MEA-TAP-GLO-A030M,PCS,4100
MEA-TAP-GLO-A050M,PCS,4900
MEA-TAP-MR.MARK-9028C,PCS,3490
MEA-TAP-MR.MARK-9038,PCS,4990
MEA-TAP-NIE-030M,PCS,1690
MEA-TAP-NIE-050M,PCS,2790
MEA-TAP-NIE-100M,PCS,5160
MEA-TAP-NIE-ROU-NIE-30M,PCS,1450
MEA-TAP-SENSUI-JBM040-25FT,PCS,1920
MEA-TAP-SENSUI-JBM048-25FT,PCS,3950
MEA-TAP-SENSUI-X7-25FT,PCS,1990
MEA-TAP-STA-3.0M,PCS,1690
MEA-TAP-STA-30611L,PCS,1180
MEA-TAP-STA-5.0M,PCS,2380
MEA-TAP-STA-8.0M,PCS,3590
MEA-TAP-STA-POW-10M,PCS,6390
MEA-TAP-STA-POW-8.0M,PCS,5480
MEA-TAP-STA-TYL-5.0M,PCS,1890
MEA-TAP-STA-TYL-8.0M,PCS,2990
MEA-TAP-STE-2067#-30M,PCS,4290
MEA-TAP-STE-2068#-50M,PCS,5490
MEA-TAP-STE-30MX100FT,PCS,3200
MEA-TAP-STE-50MX165FT,PCS,5000
MEA-TAP-STE-GLO-03M,PCS,560
MEA-TAP-STE-GLO-05M,PCS,750
MEA-TAP-STE-GLO-075M,PCS,1190
MEA-TAP-STE-GLO-10M,PCS,1630
MEA-TAP-SUN-10M,PCS,3590
MEA-TAP-SUN-3.6M,PCS,750
MEA-TAP-SUN-5.0M,PCS,1490
MEA-TAP-SUN-7.5M,PCS,2590
MEA-WHE-SES06,SET,13990
MEM-BOX-10A-3P-C,PCS,2500
MEM-BOX-440V-15A-3P-K,PCS,3000
MEM-BOX-440V-15A-3P-MEM,PCS,2500
MEM-BOX-440V-40A-3P-BHP,PCS,4000
MER-M800,CAN,2990
MET-2.5LIT,TIN,2250
MET-600ML,TIN,750
MET-LED-ENE-LCM2AA,PCK,4180
MET-LED-ENE-MLHV32,PCS,1090
MET-LED-ENE-PLMA22,PCS,3250
MET-LED-ENE-VPLNL8,PCK,6980
MET-WAT-ADA-BR,PCS,1050
MET-WAT-GK,PCS,18300
MET-WAT-PLA-KENT,PCS,12100
"MET-WAT-WASHER-1/2""",PCK,250
M-FH-ST-A015-450,NOS,790
M-FH-ST-A015-500,NOS,850
MF-PO-30-SOL-FAN,PCS,22500
M-FT-RK3-G160-(SS),NOS,21500
MIDDY-CORNER IN-G100CI-W,PCS,4000
MIDDY-CORNER OUT-G100CO-W,PCS,4000
MIDDY-END-CAP-LEFT-WHT,PCS,460
MIDDY-END-CAP-RIGHT-WHT,PCS,460
"MIDDY-OUTLET-4""-WHT",PCS,2150
MIDDY-PVC-BRA-WHI,PCS,420
MIDDY-SOCKET-G100S-W,PCS,460
MIG200-TOR-3M,SET,32000
MIN-TAN-TUL-1.5KGS,TIN,2590
"MIR-12""X18""X4MM",PCS,3290
"MIR-16""X22""",PCS,4190
MIR-CAB-CBM1030,UNIT,14900
MIR-CAB-CBM1031,UNIT,14900
MIR-CAB-CBM105-BL,PCS,14900
MIR-CBMC66413-BL,PCS,19800
MIR-CBMC66414-WH,PCS,19800
MIR-GLO-S-CR4560A281(BK),PCS,10900
MIR-GLO-S-GLC MB4560BLK,PCS,31800
MIR-GLO-S-GLC2004A/B,PCS,11900
MIR-GLO-S-GLC2004A/G,PCS,12000
MIR-GLO-S-GLC4001N(LED),PCS,32800
MIR-GLO-S-GLC4560BLACK,PCS,9500
MIR-GLO-S-GLC4560GOLD,PCS,9400
MIR-GLO-S-GLC5050BLACK,PCS,7800
MIR-GLO-S-GLC5050GOLD,PCS,7900
MIR-GLO-S-RD60A282(BK),PCS,11800
MIR-GLO-S-RD60A282(GGD),PCS,11900
MIR-GLO-S-RR50160A281S(BK),PCS,24900
MIR-KT8001-600,PCS,37500
MIR-KT8002-500X700,PCS,43500
MIR-SBC-600401A,SET,32900
MIR-SBC-600603A,SET,55900
MIR-SRTMCB-4060BL,PCS,35900
MIR-SWBC-SS6414,SET,68800
MIR-SWBC-SS6811,SET,119900
MIX,PCS,0
MIX-CAB-C8122,PCS,48800
MIX-CAB-CB4723,PCS,27900
MIX-DEK-MX907B,PCS,10500
MIX-HANDLE,PCS,0
MIX-KHI-HM200,SET,7390
MIX-KHI-SM210,SET,10900
MIX-KHI-SM220,SET,13900
MIX-PSN-MK-GB1WSK,PCS,17900
MIX-PSN-MK-GH1WSK,PCS,13500
MIX-SWP-B-2523,PCS,26800
MK-5C,UNIT(S),0
MKX-2021-BRUS-3IN1,SET,129900
M-MX-BP-58005,NOS,17900
M-MX-BP-58006,NOS,18900
M-MX-BP-6228(SS),NOS,19900
M-MX-BP-6241(SS),NOS,19900
M-MX-BT-58013,NOS,18900
M-MX-SP-6277(SS),NOS,18800
M-MX-SP-6282(SS),NOS,19800
M-MX-SP-6311(SS),NOS,23900
MOP- LIAO-A130101-45CM,SET,3250
MOP-CN-YA-8744,SET,1590
MOP-REFILL-LIAO-R-A101,PCS,1090
MOT-AC240,UNIT(S),3774
MOT-DC244,UNIT(S),3774
MOT-FAN-BIG,PCS,0
MOT-FAN-SMALL,PCS,0
"MOTOR-FAN- 24MMM X 8""",PCS,2000
MOT-STA-108-130,PCS,3000
MOT-STA-25-30,PCS,3000
MOT-STA-30-36,PCS,3000
MOT-STA-CAP-TEN,PCS,2800
MOU-FUJI-SZ-HB,PCS,1800
MR-UT-3.6MM,PCS,0
MR-UT-9M,PCS,0
MST-425-18-24,SET,22000
MST-6001A,SET,49900
MST-6002A,SET,49900
M-TP-BP-3508,NOS,11900
M-TP-BP-D021,NOS,5500
M-TP-BP-D024,NOS,7900
M-TP-SC-AG002,NOS,5950
M-TP-SP-6602(SS),NOS,4900
M-TP-SP-6604(SS),NOS,8500
M-TP-SW2-7701,NOS,9500
M-TP-SW-SQUARE,NOS,5900
MTR-FLOAT-SW,PCS,5390
MUG-DWA023,PCS,0
MUL-TES-BOX,SET,0
MULTI-C45N 15A,PCS,590
MULTI-C45N C16,PCS,590
M-Y70,PCS,0
NAI-AIR-LEO-F15,BOX,1450
NAI-AIR-LEO-F20,BOX,1690
NAI-AIR-LEO-F25,BOX,2150
NAI-AIR-LEO-F30,BOX,2490
NAI-AIR-LEO-F32,BOX,3180
NAI-AIR-LEO-T25,BOX,2190
NAI-AIR-LEO-T32,BOX,2590
NAI-AIR-LEO-T38,BOX,2450
NAI-AIR-LEO-T45,BOX,2590
NAI-AIR-LEO-T50,BOX,2690
NAI-CLI-777-B,PCS,300
NAI-CLI-777-S,PCS,200
"NAI-COM-1/2""*",PCK,260
NAI-COM-100MM-20KG,PCK,320
NAI-COM-125MM-20KG,PCK,320
NAI-COM-25MM-20KG,PCK,390
NAI-COM-38MM- 20KG,PCK,390
NAI-COM-50MM-20KG,PCK,320
NAI-COM-65MM-20KG,PCK,320
NAI-COM-75MM-20KG,PCK,320
NAI-COM-SUP-038MM-1KGS,KG,470
NAI-COM-SUP-038MM-500G,PKT,280
NAI-COM-SUP-050MM-1KGS,KG,470
NAI-COM-SUP-050MM-500GRM,PCK,290
NAI-COM-SUP-065MM-1KGS,KG,470
NAI-COM-SUP-065MM-20KGS,BOX,7800
NAI-COM-SUP-065MM-500G,PCK,280
NAI-COM-SUP-075MM-1KGS,PCK,470
NAI-COM-SUP-075MM-500G,PCK,280
NAI-COM-SUP-100MM-1KGS,KG,470
NAI-COM-SUP-100MM-500G,PCK,280
NAI-CON-ACE-16-BOX,BOX,920
NAI-CON-ACE-20-BOX,BOX,920
NAI-CON-ACE-25-BOX,BOX,920
NAI-CON-BLA-18MM,BOX,270
"NAI-CON-BLA-25""",BOX,290
"NAI-CON-GAL-1""-BOX",BOX,1380
"NAI-CON-GAL-1""-PCK",PCK,70
"NAI-CON-GAL-1.1/2""-BOX",BOX,1290
"NAI-CON-GAL-1.1/2""-PCK",PCK,150
"NAI-CON-GAL-2""-BOX",BOX,1250
"NAI-CON-GAL-2""-PCK",PCK,190
"NAI-CON-GAL-2.1/2""-BOX",BOX,1250
"NAI-CON-GAL-2.1/2""-PCK",PCK,240
"NAI-CON-GAL-3""-BOX",BOX,1250
"NAI-CON-GAL-3""-PCK",PCK,230
"NAI-CON-GAL-3/4""-BOX",BOX,1290
"NAI-CON-GAL-3/4""-PCK",PCK,70
"NAI-CON-GAL-4""-BOX",BOX,1390
"NAI-CON-GAL-4""-PCK",PCK,280
NAI-CON-JAG-18MM,PCK,236
NAI-CON-JAG-18MM-BOX,BOX,802
NAI-CON-JAG-25MM,PCK,236
NAI-CON-JAG-25MM-BOX,BOX,802
NAI-CON-JAG-38MM,PCK,236
NAI-CON-JAG-38MM-BOX,BOX,1030
NAI-CON-JAG-50MM-BOX,BOX,755
NAI-CON-JAG-65MM-BOX,BOX,850
"NAI-CON-JAR-1""-BOX",BOX,800
"NAI-CON-JAR-2 1/2""-BOX",BOX,740
"NAI-CON-JAR-2""-BOX",BOX,850
"NAI-CON-JAR-3""-BOX",BOX,740
"NAI-CON-JAR-3/4""-BOX",BOX,802
NAI-CON-ST38,BOX,3880
NAI-CON-ST45,BOX,4050
NAI-CON-ST50,BOX,4350
NAI-CON-WHI-25MM,BOX,260
"NAI-CON-WHI-3/4""",BOX,250
"NAI-CON-WHI-38""",BOX,490
NAI-FEL-SUP-18MM,KG,920
NAI-FEL-SUP-18MM-500G,PCK,520
NAI-FEL-SUP-25MM,KG,920
NAI-FEL-SUP-25MM-500G,PKT,520
NAI-FEL-SUP-32MM,KG,920
NAI-FEL-SUP-32MM-500G,PKT,520
NAI-FEL-SUP-38MM,KG,920
NAI-FEL-SUP-38MM-500G,PKT,520
NAI-GUN,PCS,400
NAI-GUN-CAN,PCS,890
"NAI-LOS-HEA-1""-200G",PCK,340
"NAI-LOS-HEA-1""-500G",PCK,620
"NAI-LOS-HEA-1.1/2""-200G",PCK,320
"NAI-LOS-HEA-1.1/2""-500G",PCK,590
NAIL-RETAINING- CLIP-PVC-S110,PCK,100
NAIL-RIVET-ARN2575-BOX,BOX,3900
NAIL-RIVET-ARN2575-PCK,PCK,450
NAIL-TUFTING-TN-7220,PCK,750
NAIL-TUFTING-TN-7220-BOX,BOX,5950
NAIL-TUFTING-TN-7225,PCK,850
NAIL-TUFTING-TN-7225-BOX,BOX,6700
NAIL-TUFTING-TN-7316-BOX,BOX,6600
NAIL-TUFTING-TN-7316-PCK,PCK,420
NAIL-TUFTING-TN-8220-BOX,BOX,4790
NAIL-TUFTING-TN-8220-PCK,PCK,780
NAIL-TUFTING-TN-8225-BOX,BOX,5390
NAIL-TUFTING-TN-8225-PCK,PCK,880
NAIL-TUFTING-TN-8316-BOX,BOX,6650
NAIL-TUFTING-TN-8316-PCK,PCK,430
NAI-ROO-SUP-P50MM-1KGS,KG,890
NAI-ROO-SUP-P50MM-500GRM,PCK,510
NAI-ROO-SUP-P65MM,PCK,890
NAI-ROO-SUP-P65MM-500G,PCK,510
NAI-ROO-SUP-T65MM,PKG,890
NAI-ROO-SUP-T65MM-500G,PKT,510
NAI-ROO-TWI-BLUE,BAG,1180
NAI-ROO-TWI-RED,BAG,1180
NAI-SQU-SUP-038MM-1KG,PKG,930
