item_code,uom,display_name,category,stock_qty,old_price_myr,new_price_myr,delta_myr,pct_change,excel_qty,item_group
CUT-DIS-HIT-14X25.4MM,PCS,Cut Off Wheel 14 (355X2.8X25.4MM),Abrasives & Cutting,16,24.90,16.90,-8.00,-32.13,16,WHA WEE
GRE-TOYO-450GM,TIN,Toyo Eaj 8000 Hi-temp Bentonite Grease,Other,12,31.90,23.90,-8.00,-25.08,11,MAJOR HARVEST3
CUT-SAW-STA-MINI-992020807,PCS,"Mini Hacksaw (220MM/ 8-3/4"")",Hand Tools,17,20.90,12.90,-8.00,-38.28,17,YUNG KONG
FAS-SCR-TECH-METAL-65MM-BOX,BOX,Techscrew-metal Screw X 65MM (200PCS/BOX),Fasteners & Fixings,5,32.90,24.90,-8.00,-24.32,5,SONIC3
BOS-SM2040,BTL,Sumo 4T Motor Oil (1.0 Liter),Automotive,1,31.90,23.90,-8.00,-25.08,1,CMW ENGINEERING
MEA-TAP-SUN-7.5M,PCS,Sunlon M. Tape 7.5M/25,Hand Tools,10,33.90,25.90,-8.00,-23.60,9,FONG YUAN HUNG
TOO-HAN-T-STA-12MM,PCS,1/2 Dr Sliding T-bar 243MM/9-1/2,Power Tools,2,49.90,41.90,-8.00,-16.03,2,YUNG KONG
SCA-CAM-EI02HS-3KG,PCS,Camry-digital Weighing Scale,Housewares,2,129.00,121.00,-8.00,-6.20,2,ZHONG YUAN3
JAC-BOT-CNN-B05TON,PCS,China Bottle Jack - 5TON (l/w),Automotive,3,74.90,66.90,-8.00,-10.68,3,SONIC3
GAR-RAK-BLA-4T,PCS,4TEETH Framer Rake,Outdoor & Garden,2,27.90,19.90,-8.00,-28.67,2,TIE BROTHER3
WEL-ELE-J38.12-4.0MM,PCK,Welding Electrode X 4.0MM,Welding,4,39.90,31.90,-8.00,-20.05,4,SONIC
SWI-SOC-MK-NEO-S4787,PCS,Mk 20A Dp Switch W Neon Wide Rocker Socket,Electrical,13,32.90,24.90,-8.00,-24.32,13,SEBD3
GUN-GRE-PRE,SET,Grease Gun Flexible Hose (c),Automotive,3,42.90,34.90,-8.00,-18.65,3,SONIC3
"ELE-D/L-8629/6""-ROU-BLU",PCS,Ilite Downlite 8629-6+3W Wh+bl,Electrical,10,30.90,22.90,-8.00,-25.89,10,TOP GAN
GUN-SPR-F75S,SET,Blimax H/p Spray Gun - F75S,Power Tool Accessories,4,62.90,54.90,-8.00,-12.72,4,BOON SENG
ADH-TAP-ADH-GT050,PCS,Globand Adhesive Tape 50MM X 10M,Chemicals & Adhesives,2,21.90,13.90,-8.00,-36.53,2,SONIC3
SHH-YEL-HOSE-11MMX2.4MM-S-9MTR,FTS,Black Hose (11MMX2.4MM),Outdoor & Garden,1,24.90,16.90,-8.00,-32.13,0.7,SINHENHUA
CUT-TUB-BLM328,PCS,Blimax Tubing,Abrasives & Cutting,3,22.90,14.90,-8.00,-34.93,3,BOON SENG
TOPLUS-570-07L,CAN,7L Toplus Emulsion 570 Greenville,Paint & Sundries,4,61.90,53.90,-8.00,-12.92,4,SMART PAINTS
CAN-JER-40018,UNIT,18L Jerrycan,Housewares,2,52.90,44.90,-8.00,-15.12,2,ING CHOON
SCA-CAM-3100075,PCS,Electronic Kitchen Scale,Housewares,1,57.90,49.90,-8.00,-13.82,1,ZHONG YUAN3
TOPLUS-288-07L,CAN,7L Toplus Emulsion 288 Gadis Cantik,Paint & Sundries,3,61.90,53.90,-8.00,-12.92,3,SMART PAINTS
TOPLUS-300-07L,CAN,7L Toplus Emulsion 300 Cream,Paint & Sundries,3,61.90,53.90,-8.00,-12.92,3,SMART PAINTS
TOPLUS-565-07L,CAN,7L Toplus Emulsion 565 Lakeland,Paint & Sundries,3,61.90,53.90,-8.00,-12.92,3,SMART PAINTS
TOPLUS-658-07L,CAN,7L Toplus Emulsion 658 Sweet Sundae,Paint & Sundries,3,61.90,53.90,-8.00,-12.92,3,SMART PAINTS
ELE-PVC-BOX-TC8X10,EA,Tc 8X10 PVC Enclosure Box,Electrical,4,31.90,23.90,-8.00,-25.08,4,SEBD3
DOR-LOC-CYL-SMR-3300,SET,Smr 3300 Cylindrical Lock (v/p),Locks & Security,13,34.90,26.90,-8.00,-22.92,13,SYN JING LEE
DOR-BELL-CIMA-DC-6417-WHI,SET,Cielo 6417 Door Bell - White,Doors & Hardware,3,51.90,59.90,8.00,15.41,3,CIMA
DOR-LOC-CYL-SMR-3600,SET,Smr 3600V Cylindrical Lock (v/p),Locks & Security,12,34.90,26.90,-8.00,-22.92,10,SYN JING LEE
"WOO-TIM-2""X4""X12'",PCS,Mlh Sawn Timber 2 X 4 X 12,Building Materials,8,51.90,43.90,-8.00,-15.41,8,TONG DA
CAN-JER-40025,PCS,25L Jerrycan,Housewares,1,62.90,54.90,-8.00,-12.72,1,ING CHOON
TOPLUS-432-07L,CAN,7L Toplus Emulsion 432 Strawberry Crush,Paint & Sundries,2,61.90,53.90,-8.00,-12.92,2,SMART PAINTS
BRO-MOP-MRMOP-L,PCS,4096 Mr Mop (l) Fine Cotton Mop,Housewares,12,28.90,20.90,-8.00,-27.68,12,ING CHOON
"IND-CAS-PVC-RIG-4""",PCS,Medium Duty Red PVC Rigid Wheel 4,Building Materials,7,47.90,39.90,-8.00,-16.70,7,BENTON3
VAL-BAL-MIN-ECC3W,PCS,Ecco 3WAY Mini Ball VALVE-1/2 Mxmxm,Plumbing,4,21.90,13.90,-8.00,-36.53,3,BOON SENG
CAR-WAX-LUX-SHI-LOT,PCS,Tsi (y) Luxurious Shinning Lotion - 360ML,Automotive,9,34.90,26.90,-8.00,-22.92,9,S LINE TECH
SAF-SHO-PCSL911-10/44#,PAIR,Picasaf Sport Leisure Safety Shoe 911 10/44,Safety & Workwear,3,104.00,112.00,8.00,7.69,3,SUNWAY WINSTAR
SAF-SHO-PCSL911-6/39#,PAIR,Picasaf Sport Leisure Safety Shoe 911 6/39,Safety & Workwear,3,104.00,112.00,8.00,7.69,3,SUNWAY WINSTAR
SAF-SHO-PCSL911-7/41#,PAIR,Picasaf Sport Leisure Safety Shoe 911 7/41,Safety & Workwear,3,104.00,112.00,8.00,7.69,3,SUNWAY WINSTAR
BAT-ENE-REC-2AAA-DOLP22,PACK,Evr Dolphin Pico,Electrical,29,28.90,20.90,-8.00,-27.68,29,HUA BAN
"NAI-CON-GAL-3/4""-BOX",BOX,3/4 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,40,20.90,12.90,-8.00,-38.28,39,BENTON
HAC-FRA-LEN-1012#,UNIT,Lenox Hacksaw Frame Blade 1012 (soft Grip),Hand Tools,7,40.90,32.90,-8.00,-19.56,7,KIM KONG3
CUT-DIS-CNS-BLK,PCS,Sawman Black Cns Grinding Disc 4,Abrasives & Cutting,12,22.90,14.90,-8.00,-34.93,12,SYN JING LEE
ELE-PVC-BOX-TC6X8,PCS,Tc 6X8 PVC Enclosure Box,Electrical,3,21.90,13.90,-8.00,-36.53,3,SEBD3
CLO-SHRT-1094L-16.5,PCS,Golden Horse Working Shirt 1094L - 16.5,Other,7,32.90,24.90,-8.00,-24.32,7,DHAI SHENG
CLO-SHRT-1094L-17,PCS,Golden Horse Working Shirt 1094L - 17,Other,7,32.90,24.90,-8.00,-24.32,7,DHAI SHENG
ELE-FATO-UKF-363,EA,Fato W/p Isolator Bd UKF-363,Electrical,1,59.90,51.90,-8.00,-13.36,1,SEBD3
SAF-SHO-PCSL911-8/42#,PAIR,Picasaf Sport Leisure Safety Shoe 911 8/42,Safety & Workwear,2,104.00,112.00,8.00,7.69,2,SUNWAY WINSTAR
SAF-SHO-PCSL911-9/43#,PAIR,Picasaf Sport Leisure Safety Shoe 911 9/43,Safety & Workwear,2,104.00,112.00,8.00,7.69,2,SUNWAY WINSTAR
CLO-SHRT-1094L-14,PCS,Golden Horse Working Shirt 1094L - 14,Other,5,32.90,24.90,-8.00,-24.32,5,DHAI SHENG
SAF-BEL-IND-SH6,PCS,R'yal Body Harness Safety Belt,Safety & Workwear,3,51.90,43.90,-8.00,-15.41,3,JHT HARDWARE
RIC-COO-PSN-SR-E10A-SU,PCS,1.0L Conventional R/c (sky Blue),Other,1,144.00,152.00,8.00,5.56,1,KIONG HUO
BAT-ENE-MAX-9V1PCS,PCS,En Max 9V 1 Pc,Electrical,16,23.90,15.90,-8.00,-33.47,16,HUA BAN
CLO-SHRT-1094L-16,PCS,Golden Horse Working Shirt 1094L - 16,Other,4,32.90,24.90,-8.00,-24.32,4,DHAI SHENG
JAC-BOT-CNN-R02TON,PCS,China Bottle Jack - 2.0 Ton,Lifting & Rigging,2,57.90,49.90,-8.00,-13.82,2,SONIC3
CAR-WAX-ARMOR-500ML,SET,Armor All 500ML Wash & Wax,Automotive,2,32.90,24.90,-8.00,-24.32,2,HUA BAN
CLO-SHRT-1094L-15,PCS,Golden Horse Working Shirt 1094L - 15,Other,2,32.90,24.90,-8.00,-24.32,2,DHAI SHENG
ELE-BOX-MCB-12WAY,PCS,Tc 13 Way Mcb Box,Electrical,5,34.90,26.90,-8.00,-22.92,5,SEBD3
"VAL-CHE-BRA-VIP523-1""",PCS,Spring Check Valve: Brass Vip 523 1,Plumbing,4,36.90,28.90,-8.00,-21.68,4,KWONG TECK CHIONG3
CAR-GLA-CLE-500ML,PCS,Aa Car Care Glass Cleaner 500ML,Automotive,2,22.90,14.90,-8.00,-34.93,8,AVEREST
KHI-HDR-HD511-GRE,SET,Hair Dryer 1400W (matt Grey),Home Appliances,2,72.90,65.00,-7.90,-10.84,2,KHIND-MISTRAL
KHI-TOA-BT808,SET,Khind Bread Toaster (mint),Home Appliances,4,79.90,72.00,-7.90,-9.89,4,KHIND-MISTRAL
NIE-SOC-IMP-DEE-3/4-29MM,PCS,Nietz Deep Impact Socket (6T) 29MM 50162029,Power Tools,2,68.90,61.00,-7.90,-11.47,2,SUNWAY WINSTAR
"NIE-ADA-IMP-3/4""X1/2""",EA,Nietz Impact Adaptor 50166764,Power Tools,2,63.90,56.00,-7.90,-12.36,2,SUNWAY WINSTAR
NIE-SOC-IMP-DEE-3/4-22MM,PCS,Nietz Deep Impact Socket (6T) 22MM 50162022,Power Tools,2,63.90,56.00,-7.90,-12.36,2,SUNWAY WINSTAR
ELE-LED-FLO-IP66-150W-6500K-NEW,PCS,LED Floor Light -150W New,Lighting,6,99.90,92.00,-7.90,-7.91,6,TOP GAN
SWI-CON-TC-10507,PCS,Taicon Power Supply (low Noise) 25A 12V 300W,Electrical,2,62.90,55.00,-7.90,-12.56,2,ECO ENTERPRISE3
FAS-SCR-DS520HOW-BOX,BOX,10 X3/4 Lion King Self-drill Scr,Power Tools,10,56.90,49.00,-7.90,-13.88,10,CHIN LAI
NUM-PUNC-50730080,SET,Nietz 0-9 Number Punches 8MM 50730080,Signage & Numbering,1,74.90,67.00,-7.90,-10.55,1,SUNWAY WINSTAR
"FAS-SCR-CSK-1 1/2"" X 6G - BOX",BOX,Sr Csk Tapping Screw 1 1/2 X 6G (1000PCS/BOX),Fasteners & Fixings,2,86.90,79.00,-7.90,-9.09,2,SYARIKAT HUA KIONG3
SAF-SHO-SUP-39#,PAIR,Supersonic Safety Shoes 39 (5 ),Safety & Workwear,2,96.90,89.00,-7.90,-8.15,2,SONIC3
SAF-SHO-SUP-43#,PAIR,Supersonic Safety Shoes 43 (9 ),Safety & Workwear,2,96.90,89.00,-7.90,-8.15,2,SONIC3
SCI-S/STEEL-135,PCS,Confu Hair Clipper,Other,1,82.90,75.00,-7.90,-9.53,3,GENESIS REVELATION
WIR-BRC-210X4X8-2.8MM,PCS,210 X 4 X 8 Brc,Other,10,57.90,50.00,-7.90,-13.64,9,CHEE LIAN
BAT-REC-FP1272-12V,PCS,Gp 12V 7.2AH Rec. Battery,Electrical,7,93.90,86.00,-7.90,-8.41,7,FULL-LITE
JAC-BOT-CNN-R05TON,PCS,China Bottle Jack - 5.0 Ton,Lifting & Rigging,2,79.90,72.00,-7.90,-9.89,2,SONIC3
SPR-GALAXY-WTRPRF-400ML,CAN,Galaxy Waterproof Solution Spray 400ML,Fasteners & Fixings,3,62.90,55.00,-7.90,-12.56,3,SUNWAY WINSTAR
CUT-KNIFE,PCS,Foochow Knife,Abrasives & Cutting,1,49.90,42.00,-7.90,-15.83,1,CHUONG LEE
CHA-BBE4-EV,PCS,Battery Charger For Bossman,Electrical,2,57.90,50.00,-7.90,-13.64,2,WHA WEE
NIP-WTRB-18L-P,DRUM,18L Nippon Weatherbond Quartz Pastel Base,Paint & Sundries,3,659.00,666.80,7.80,1.18,3,PAINT MAR.2
NIP-WTRB-1L-T,CAN,1L Nippon Weatherbond Quartz Tint Base,Paint & Sundries,5,71.90,64.10,-7.80,-10.85,5,PAINT MAR.2
PLA-BAG-8X12X1KG,ROLL,8 X 12 X 1KG Hd/roll,Packaging,9,19.40,11.60,-7.80,-40.21,9,SA GENERAL PLASTIC
TAB-PVC-515-11,MTR,137CM X 25M Thick 107 Table Cloth - 515-11,Housewares,0,14.70,6.90,-7.80,-53.06,0.5,LIENG KION
NIP-QGL-1L-P,TIN,1L Nippon Q-glo Pastel Base,Paint & Sundries,10,49.90,42.20,-7.70,-15.43,10,PAINT MAR.2
GUM-HAR-625,TIN,Grey Silicone Hardex,Chemicals & Adhesives,9,20.90,13.20,-7.70,-36.84,28,KWONG TECK CHIONG
BNW-B&N-RBN-110-BOX,BOX,Sr G. I Boit & Nut 3/16 X 1 (box),Fasteners & Fixings,2,25.90,18.20,-7.70,-29.73,2,SYARIKAT HUA KIONG3
NAI-ROO-TWI-RED,BAG,2-1/2 Twist Roofing Nails (red),Fasteners & Fixings,28,19.50,11.80,-7.70,-39.49,27,HUI SHEN
NAI-ROO-TWI-BLUE,BAG,2-1/2 Twist Roofing Nails (blue),Fasteners & Fixings,24,19.50,11.80,-7.70,-39.49,22,HUI SHEN
GUM-HAR-RS600C,PCS,Silicone Hardex 300ML Clear,Chemicals & Adhesives,48,19.50,11.90,-7.60,-38.97,116,KWONG TECK CHIONG
GUM-HAR-RS900W,PCS,Silicone Hardex Neutral White,Chemicals & Adhesives,47,19.10,11.50,-7.60,-39.79,85,KWONG TECK CHIONG
GUM-HAR-RS900B,PCS,Silicone Hardex Neutral Black,Chemicals & Adhesives,23,19.10,11.50,-7.60,-39.79,67,KWONG TECK CHIONG
PLA-BAG-W1000-2227,PCK,22 X 27 X Tbag Aa,Packaging,15,19.40,11.80,-7.60,-39.18,25,SA GENERAL PLASTIC
CUT-FLA-TAI-A60100,PCS,Tailin Flap Discs A60,Abrasives & Cutting,4,15.80,8.20,-7.60,-48.10,3,FONG YUAN HUNG
SWI-SOC-MK-5G1W-S8875,PCS,Mk 10AX 5G1W Switch -slimline Plus,Electrical,3,36.90,29.30,-7.60,-20.60,3,SEBD3
BAT-ENE-LIT-2016,PCS,Energizer Lithium 2016,Electrical,24,18.10,10.50,-7.60,-41.99,24,HUA BAN
SWI-ADA-TRA-2G,PCS,Me 666 2G Travel Adaptor,Electrical,5,22.90,15.30,-7.60,-33.19,4,FULL-LITE
BAT-ENE-GOL-AA4PC,PCK,Eveready Gold Aa 4 Pc,Electrical,24,19.40,11.90,-7.50,-38.66,23,HUA BAN
KOYA-GRE-P525-1/2KG,TIN,Koya Heavy Grease,Chemicals & Adhesives,18,19.00,11.50,-7.50,-39.47,18,ING PING3
PLA-BAG-W1000-2024,KG,20 X 24 X Tbag Aa,Packaging,40,19.40,11.90,-7.50,-38.66,40,SA GENERAL PLASTIC
SWI-SOC-ELE-E041B,PCS,Elegance 16A 4 GANG 1 Way-black (E041B),Electrical,16,35.90,43.40,7.50,20.89,16,
ELE-WOO-BLOCK-9X14,EA,Wood Block 9 X 14,Electrical,2,19.00,11.50,-7.50,-39.47,2,ECO ENTERPRISE3
NIE-SOC-IMP-DEE-1/2-24MM-2,PCS,Nietz Deep Impact Socket (6PT) 50142024 24MM,Power Tools,4,38.90,31.50,-7.40,-19.02,4,SUNWAY WINSTAR
CUT-HSF-GLO-HS703,PCS,Glotool Hacksaw Frame - HS703,Hand Tools,9,20.90,13.50,-7.40,-35.41,8,SONIC3
"NIE-SOC-IMP-1""-24MM",PCS,Nietz 1 IN Dr Impact Socket (6PT) 50170024 24MM,Power Tools,1,56.90,49.50,-7.40,-13.01,1,SUNWAY WINSTAR
NIP-TIM-1L-D,CAN,1L Nippon Timbershade Deep Base,Paint & Sundries,3,54.90,47.50,-7.40,-13.48,3,PAINT MAR.2
NIE-SOC-IMP-THI-1/2-17MM,PCS,Nietz Thin Wall Deep Imp Skt 6PT 50141217 17MM,Hand Tools,3,34.90,27.50,-7.40,-21.20,3,SUNWAY WINSTAR
BOS-2608-610-001,PCS,Lambwool Bonnet,Power Tools,3,46.90,39.50,-7.40,-15.78,3,CMW ENGINEERING
LOC-COL-RK502,SET,Colex Key-a-like Anti Cut Padlock RK-502,Locks & Security,4,94.90,87.50,-7.40,-7.80,4,KIM KONG3
NIE-JOI-UNI-12MM,PCS,Nietz Dr Universal Joint 1/2 50046840,Hand Tools,4,34.90,27.50,-7.40,-21.20,4,SUNWAY WINSTAR
WOO-PLY-5.2MM,PCS,Plywood 5.2MM X 4 X 8,Building Materials,46,46.90,39.50,-7.40,-15.78,45,KIMWOOD
BOS-2608-603-309,PCS,Diamond Cutting Blade Segmented,Power Tools,1,39.90,32.50,-7.40,-18.55,1,CMW ENGINEERING
BOA-GYP-04.5MM,PCS,4 X 8 X 4.5MM Prima Flat Sheet,Building Materials,41,46.90,39.50,-7.40,-15.78,41,ING HING HONG
CUT-PIP-W0204PVC,PCS,PVC Pipe Cutter (36MM),Plumbing,6,28.90,21.50,-7.40,-25.61,6,JUMBO
TOO-CUT-BOLW0118A,PCS,Bolt Cutter 450MM,Fasteners & Fixings,2,76.90,69.50,-7.40,-9.62,2,JUMBO
"FAS-RIV-PAT-1/8""X1/2""-BOX",BOX,Blind Rivet: Jaguar 1/8 X 1/2 (1000PCS/BOX),Fasteners & Fixings,3,40.90,33.50,-7.40,-18.09,3,KWONG TECK CHIONG
CUT-SCI-SK5-00903H,PCS,Mn 8 SK5 Steel H/d Ind-scissors,Abrasives & Cutting,6,38.90,31.50,-7.40,-19.02,6,DALMAX
"FAS-RIV-PAT-1/8""X5/16""-BOX",BOX,Blind Rivet: Jaguar 1/8 X 5/16 (1000PCS/BOX),Fasteners & Fixings,2,35.90,28.50,-7.40,-20.61,2,KWONG TECK CHIONG
WOO-PLY-12MM-WTR,PCS,Plywood Waterproof 12MM X 4 X 8,Building Materials,18,86.90,79.50,-7.40,-8.52,10,KIMWOOD
COC-STO-C012,PCS,Brass Stop Cock - C012 12MM,Plumbing,16,25.90,18.50,-7.40,-28.57,15,SONIC3
CUT-BLA-STA-9MM-9920113001,PKT,9MM (10PKT/BOX)SNAP-OFF Knife Blade,Abrasives & Cutting,6,21.90,14.50,-7.40,-33.79,6,YUNG KONG
CUT-CIR-30-120MM,SET,Adjustable Circle Cutter,Abrasives & Cutting,4,30.90,23.50,-7.40,-23.95,4,SYN JING LEE
SWI-T/BOX-PP740B,SET,Extension Box Sp PP100-740B,Electrical,6,34.90,27.50,-7.40,-21.20,5,FULL-LITE
FIT-UPVC-SOC-110X50MM,PCS,"U-pvc Socket Reducing 4""X2",Electrical,8,20.90,13.50,-7.40,-35.41,8,KIONG SING
SCA-CAM-EK8850,PCS,Camry-slim Digital Kitc. Scale (S/S)/10KG/22LB,Housewares,1,56.90,49.50,-7.40,-13.01,1,ZHONG YUAN3
SWI-MK-2G1W-S4782,PCS,Mk 2GANG 1WAY Wide Rocker Socket,Electrical,8,19.90,12.50,-7.40,-37.19,8,SEBD3
SHH-REEL-CH2000,PCS,Beilishi Fishing Reel (13BB),Fishing & Tackle,1,46.90,39.50,-7.40,-15.78,1,SINHENHUA
SWI-T/SOC-FLE-914-5M-4G5M,SET,Fle T/skt Sp ** TC-4GL-540B 914-5M,Electrical,3,35.90,28.50,-7.40,-20.61,2,FULL-LITE
CUT-SAW-PM33124,PCS,Pumpkin 20 Master Cut Hand Saw,Abrasives & Cutting,7,46.90,39.50,-7.40,-15.78,7,DALMAX3
"DOR-SPO-SHA-9""",PCS,9 Spoke Shave,Doors & Hardware,5,21.90,14.50,-7.40,-33.79,5,WHA WEE
DOR-LOC-CYL-SMR-3630,PCS,Smr 3630 Privacy Lock (b/p),Locks & Security,3,28.90,21.50,-7.40,-25.61,3,SYN JING LEE
SWI-ADA-TRA-UNI,PCS,Universal Multi Travel Adaptor USB Uni,Electrical,4,51.90,44.50,-7.40,-14.26,4,SEBD3
CUT-KNI-STA-DYN-9MM-992010409,PCS,"(9MM X 5-3/8"") Knives With Dynagrip",Abrasives & Cutting,2,24.90,17.50,-7.40,-29.72,2,YUNG KONG
X-BOS-2608-587-165,PCS,Ceramic Expert Drill Bit 10 X 90MM,Power Tool Accessories,3,38.90,31.50,-7.40,-19.02,3,CMW ENGINEERING
CAR-ARMOR-PROTECT,PACK,Armor All 300ML Protectant,Automotive,1,31.90,24.50,-7.40,-23.20,1,HUA BAN
COC-BAL-L602,PCS,Vovo Brass Ball Cock 1/2,Plumbing,1,23.90,16.50,-7.40,-30.96,1,ALIKE HARDWARE3
NIP-QGL-1L-T,CAN,1L Nippon Q-glo Tint Base,Paint & Sundries,2,48.90,41.60,-7.30,-14.93,2,PAINT MAR.2
GUM-HAR-RS900C,PCS,Silicone Hardex Neutral Clear,Chemicals & Adhesives,87,18.70,11.50,-7.20,-38.50,86,KWONG TECK CHIONG
TOO-ELE-WJ-315,PCS,Tool Oubao 8P8C Modular Crimping Tool (WJ-315),Power Tools,5,42.90,35.70,-7.20,-16.78,5,SEBD3
"DRI-AUG-BIT-NO.1/4""",PCS,1/4 No. 1 Star-m Auger Bit (b),Power Tool Accessories,2,32.90,25.70,-7.20,-21.88,2,WHA WEE
DOR-STO-S/S-2212,PCS,2212 S/s Door Stopper,Doors & Hardware,2,18.70,11.50,-7.20,-38.50,2,SYN JING LEE
"NAI-CON-GAL-2""-BOX",BOX,2 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,12,19.70,12.50,-7.20,-36.55,10,BENTON
SPR-BID-SWSB-ABS-362,PCS,Saniware ABS Spray Bidet Set Holder & 1.2MM Flexible Hose,Bathroom,2,61.90,69.00,7.10,11.47,2,VTC HARDWARE
GRA-SAN-SWFG-SS304-6602,PCS,Saniware Floor Grating (150X150MM) SWFG-SS304-6602,Bathroom,8,64.90,72.00,7.10,10.94,8,VTC HARDWARE
TOW-SAN-SWP-BF-3709,PCS,Saniware Premier Single Towel BAR (48X88X800MM),Bathroom,2,97.90,105.00,7.10,7.25,2,VTC HARDWARE
TOW-SAN-SWP-BF-3704,PCS,Saniware Towel Ring (160X78X185MM),Bathroom,2,61.90,69.00,7.10,11.47,2,VTC HARDWARE
"NIE-SOC-IMP-3/4""-19MM",PCS,Nietz Dr Impact Socket (6PT) 50160019 19MM,Power Tools,3,36.90,29.80,-7.10,-19.24,3,SUNWAY WINSTAR
"NIE-SOC-IMP-3/4""-21MM",PCS,Nietz Dr Impact Socket (6PT) 50160021 21MM,Power Tools,3,36.90,29.80,-7.10,-19.24,3,SUNWAY WINSTAR
"NIE-SOC-IMP-1/2""-14MM",PCS,Nietz Dr Impact Socket (6PT) 50140014 14MM,Power Tools,5,19.70,12.60,-7.10,-36.04,5,SUNWAY WINSTAR
SWI-SOC-TAICON-TCU8111,PCS,Taicon 13A 2 USB Multi Switch Socket,Electrical,20,33.90,26.80,-7.10,-20.94,19,ECO ENTERPRISE3
COC-STO-SAN-SWSC1011,PCS,Saniware 15MM Brass X-handle Stop Cock (qt),Doors & Hardware,1,67.90,75.00,7.10,10.46,1,VTC HARDWARE
SWI-SOC-TAICON-TC8111,PCS,Taicon 13A Multi Switch Socket Noen,Electrical,20,20.90,13.80,-7.10,-33.97,20,ECO ENTERPRISE3
BOS-2608-585-901,PCS,Hss-g Cobal Bit 11.0MM,Power Tools,3,45.90,38.80,-7.10,-15.47,0,CMW ENGINEERING
"NIE-SOC-IMP-1/2""-15MM",PCS,Nietz Dr Impact Socket (6PT) 50140015 15MM,Power Tools,2,20.90,13.80,-7.10,-33.97,2,SUNWAY WINSTAR
VAL-ANG-SRTWT908SS,PCS,Sorento S/steel Angle Valve,Plumbing,3,46.90,39.80,-7.10,-15.14,3,SYNTALUN
ELE-PEN-420-E27-WHI,PCS,420 Pendant Lamp White,Lighting,8,64.90,72.00,7.10,10.94,8,CIMA
KOYA-REM-CEM-4000ML,BOT,Koya Cement & Stain Remover 4.0 LTR,Chemicals & Adhesives,18,56.90,49.80,-7.10,-12.48,18,KIONG JOUNG3
ELE-PEN-420-E27-B+G,PCS,420 Pendant Lamp Black + Gold,Lighting,5,64.90,72.00,7.10,10.94,5,CIMA
LOC-COL-RB401,PCS,Colex Anti- Cut Long Shackkle Padlock RB-401,Locks & Security,9,45.90,38.80,-7.10,-15.47,9,KIM KONG3
SCP-TOI-CONCR-CLE-1LTR,BTL,1LTR Scp Concrete Cleaner,Chemicals & Adhesives,7,19.00,11.90,-7.10,-37.37,7,ING PING3
WEL-ELE-J38.12-3.2MM,PCK,Welding Electrode X 3.2MM (PCK),Welding,1,36.90,29.80,-7.10,-19.24,5,SONIC
HOS-GAR-MMAN-1446#-20M,ROLL,M'man Garden Hose 1446 5/8 X 20M,Outdoor & Garden,8,71.90,79.00,7.10,9.87,8,JHT HARDWARE
BNW-B&N-RBN-205-BOX,BOX,Sr G. I Boit & Nut 1/4 X 5/8 (box),Fasteners & Fixings,2,24.90,17.80,-7.10,-28.51,2,SYARIKAT HUA KIONG3
FIL-GAU-W2868A,PCS,Filler Gauges 100MM*14,Other,6,16.00,8.90,-7.10,-44.38,5,JUMBO
FIT-UPVC-FLO-110MMX50MM,PCS,U-pvc Floor Gully Trap 4 X 2,Plumbing,3,29.90,22.80,-7.10,-23.75,3,KIONG SING
TAP-SKC-M08X1.25,SET,Skc Hand Tap M08 X 1.25,Plumbing,2,31.90,24.80,-7.10,-22.26,2,SONIC3
"NAI-CON-GAL-1""-BOX",BOX,1 Galvanised Steel Nail- 1 KG,Fasteners & Fixings,28,20.90,13.80,-7.10,-33.97,26,BENTON
COC-BAL-VIP-319-SS18MM,PCS,319 3/4 Vip Union Lever Bib Tap,Plumbing,13,35.90,28.80,-7.10,-19.78,12,KIM KONG3
SAF-HEL-SUN-BRIM,PCS,Proguard Helmet Sunshade Brim,Safety & Workwear,2,31.90,24.80,-7.10,-22.26,2,BENTON3
ELE-BOX-MCB-16WAY,PCS,Tc 16 Way Mcb Box,Electrical,3,36.90,29.80,-7.10,-19.24,3,SEBD3
TAP-SAN-SWP-SS-304-3937-SS,PCS,Saniware Premier Kitchen Pillar Sink Tap-ss,Kitchen & Sinks,2,119.00,126.00,7.00,5.88,2,VTC HARDWARE
NIP-PHG-1L-MWHI,CAN,1L Platone High Gloss 8102 Matt White,Paint & Sundries,18,46.90,39.90,-7.00,-14.93,17,PAINT MAR.
NIE-SOC-IMP-DEE-1/2-19MM,PCS,Nietz Deep Impact Socket (6PT) 50142019 19MM,Power Tools,5,33.90,26.90,-7.00,-20.65,5,SUNWAY WINSTAR
NIE-SOC-IMP-DEE-1/2-16MM,PCS,Nietz Deep Impact Socket (6PT) 50142016 16MM,Power Tools,5,31.90,24.90,-7.00,-21.94,5,SUNWAY WINSTAR
"NIE-SOC-IMP-3/4""-41MM",PCS,Nietz Dr Impact Socket (6PT) 50160041 41MM,Power Tools,2,64.90,57.90,-7.00,-10.79,1,SUNWAY WINSTAR
"NIE-HAN-L-3/4""",PCS,Nietz Dr L Hdl (CRV)50068718 18IN,Hand Tools,2,149.00,142.00,-7.00,-4.70,2,SUNWAY WINSTAR
