item_code,uom,price_cents
TOO-COM-W0287J-17MM,PCS,3230
GAS-REG-BTY181-V,PCS,4950
SWI-SH387-4MM,PCS,680
SAF-COA-CLI-GREEN-08995,PCS,1490
LOC-COL-ZK504,SET,7850
IND-PAI-CEMENT-BIG,PCS,840
SHH-HOOK-EWDX40006,PKT,950
TAP-BIB-QBC01W,PCS,920
TOO-OPE-MBSP012,SET,2090
SCP-FIL-WOO-TEAK-500G,CAN,850
SHH-LINE-L/G-OHML50,PCS,1190
HOS-NOZ-LEO-L7006,PCS,1290
TOO-WRE-3WAY-121417,PCS,1060
CAB-LUG-500AMP,PCK,1090
ROP-NYL-2MM,COIL,960
CAR-TYRE-SHI-WHI-500ML,BTL,1930
SWI-SOC-ULT-M012W,PCS,1000
PAI-TIG-250ML-BLUE,PCS,1090
SCP-FIL-WOO-NAT-500G,CAN,850
"GAR-SIC-7.1/2""*",PCS,850
SWI-SOC-PLK-1328,PCS,750
"NYLON-MAN-HAT-17""",PCS,1490
TOO-DRV-KT250+,PCS,1050
PAI-BRU-HOL,PCS,1290
"FIT-SS376-TEE-1/2""",PCS,830
TOO-HAM-RUB-24OZ,PCS,990
IND-TRO-BRI-BIG,PCS,790
"TOO-CHI-WOO-4""",PCS,2230
SHH-HOOK-HOLDER-SHH100,PCS,1290
"BRA-S/STEEL-L-10""X6""",SET,2830
CUT-SAW-MMAN-606#-18,PCS,1830
CAR-WIN-WIP-350ML,PCS,920
PAI-TIG-250ML-ALUM,TIN,1090
BNW-B&N-ORI-09100,KGS,950
"GRA-CUT-BLA-16""",PCS,1630
ADH-TAP-WAR-Y/B-70MM,ROLL,850
GUN-TAC-REF-R23-8MM,BOX,850
PIP-EXT-26175,PCS,950
WEL-COL-BOD-1.6MM,PCS,700
ELE-D/L-MEG-YTA60Z1-10W-4000K,PCS,880
ADH-TAP-WIR-6.5YD-BLK-ROLL,ROLL,690
ELE-D/L-MEG-YTG45Z1-5W-3000K,PCS,750
SAF-SPE-GT460,PAIR,760
BOS-2608-603-702,PCS,910
BOS-2608-603-703,PCS,910
BOS-2608-603-706,PCS,910
PAI-SPR-SAM-F2,PCS,1390
X-FLO-MOC-CB6061,PCS,1490
WEL-CAB-UNI-500AMP,MTR,1590
TOL-POW-500G,BTL,1590
TOO-DRV-STA-5X200MM,PCS,1380
"TOO-DRV-STA-PH0-1/8""X6""-9960651600",PCS,1190
"BRA-SHE-YG782-14""",PAIR,1590
CLI-ELE-CAB-SPR-25MM,PCK,750
KGR-COM-0.5KG,TIN,1150
TOO-DRV-STA-3X100MM-9960651810,PCS,930
"PAI-ROL-SET-STA-7""",PCS,1150
BIT-HOL-DB-2311,PCS,1190
SHH-LINE-L/G-OHML20,PCS,1190
SHH-LINE-L/G-OHML40,PCS,1190
SHH-LINE-L/G-OHML30,PCS,1190
SHH-LINE-L/G-OHML8,PCS,1190
SWI-SOC-ULT-M08913W,PCS,1740
SHH-LINE-L/G-OSML12,PCS,1190
VAL-ANG-JOP-MQWC02-SB,PCS,850
STO-MOU-M1-25X34,PCS,700
X-FLO-MOC-C40071,PCS,460
GUM-SEL-SHOE-15ML,PCS,930
CUT-SCI-JM-315,PCS,670
SHH-LINE-L/G-OSMLB6,PCS,1190
SHH-LINE-L/G-OSML15,PCS,1190
TOO-WRE-PLU-T012,PCS,920
FIT-HDPE-TEE-32MM,PCS,750
AIR-DUS-PVC-LX02,PCS,880
ROP-NYL-2.5MM,COIL,1190
SWI-POL-1WAY-2GANG,PCS,690
"FIT-YG237-SOC-3/4""-BRA",PCS,740
BRO-HAN-GS2212,PCS,1190
GAR-SHE-R'KEY-701,PCS,750
"FIT-SS375-TEE-1/2""",PCS,840
SHH-LINE-L/G-OSML40,PCS,1190
SHH-LINE-L/G-OSML50,PCS,1190
SHH-LINE-L/G-OSMLB8,PCS,1190
"SANDEX-VEL-SPO-5""",PCS,1190
SHH-SPOON-2159,PCS,1150
PVC-STRAPPING-LEMON YELLOW,KGS,1290
WAT-FIL-FMS-WF0090-1WLMIX,PACK,1390
BNW-NUT-ORI-12MM,KGS,1050
PVC-STRAPPING-APPLE GREEN,KGS,1290
PVC-STRAPPING-GREEN,KGS,1290
NOZ-GEL-250G,TIN,1450
ELE-SOL-BS-SPF,PCS,1650
PVC-STRAPPING-PURPLE,KGS,1290
ELE-D/L-TC-2260-22W,PCS,2550
GLO-WEL-GT900/YEL,PAIR,1590
PAI-SPR-SAM-81,PCS,2350
PAI-SPR-SAM-039,PCS,2350
"FIT-BUT-STR-FEM-SWI-20MMX1/2""",PCS,650
BOS-2608-585-889,PCS,1150
BOS-2608-585-894,PCS,2250
BOS-2608-585-888,PCS,1120
SAF-SPE-GT470,PAIR,760
TOO-HAM-CHI-NIE-551-22-050,PCS,1550
TOO-NIE-PLU-COU-SOC-20SH,PCS,1950
BOS-1619-P10-063,PCS,1850
BOS-2608-900-551,PCS,950
COC-SINK-LUX-K2B-LT8512,PCS,4150
IND-CAS-SWI-100MM,PCS,2550
CHE-DEG-WAT-BAS-50630450,CAN,2250
BOS-1617-014-138,SET,2150
NIE-SOC-HAN-DEE-12P-1/2-20MM,PCS,1850
THI-SOL-600CC2B,TIN,790
GUM-HAR-RS2000W,PCS,1650
FIT-BUT-ELB-32X32MM,PCS,560
SHH-LURE-S359604,PCS,770
SHO-BID-HAN-V6660,PCS,5150
SWI-CON-8.3A-100W,PCS,3350
SWI-T/SOC-MS3233-5M3G,PCS,5950
HHD-TOI-SQU-SIPHON,PCS,1490
GUM-PVC-OCI-100G,TIN,720
DOR-HAN-DK063-NA-R,PCS,650
SIN-CLE-DRA-H/D-5M,PCS,2250
TOO-NIE-PLU-COU-40PH,PCS,950
DOR-HAN-DK063-NA-L,PCS,650
AUT-POL-AUT-SS75ML,PCS,1950
TOO-COM-W0287I-16MM,PCS,3050
TOO-WRE-KEY-69213,SET,3250
KGR-ADH-1000ML,TIN,3750
MEA-TAP-SENSUI-JBM048-25FT,PCS,3950
IND-TRO-SMR1011B,PCS,2050
"TOO-CUT-BOL-MIN-GT8""",PCS,1290
HHD-STO-JYMT-200MM,PCS,1850
ELE-D/L-MGM-MQTL2048-3000K,PCS,2250
TOO-DRV-STA-3X150MM-9960651830,PCS,1150
TOO-WRE-1EMHT020,PCS,3950
GAR-CHI-JM-25,PCS,1650
"BRA-SHE-S/S-G785-10""",SET,2450
PLA-BAG-W500-1315,PCK,630
TOO-DRV-STA-3X125MM-9960651820,PCS,950
SAF-HEL-YEL,PCS,1050
STR-NYL-1.6KGM,ROLL,1590
CYL-LOC-EPO-CL011-AC,SET,5850
TOO-DRV-STA-6.5X250MM,PCS,1750
"TOO-DRV-STA-PH1-3/16""X6""",PCS,1080
TOO-WRE-PIP-W200C,PCS,2150
SAF-LAS-CAR-2515FT,PCS,2250
LOC-PAD-ROL-40MM,PCS,870
SHH-HOOK-9255SS-2/0,PKT,1090
TOO-NIE-TAM-T27,PCS,920
SHH-REEL-HK3000,PCS,6450
PLA-BAG-W500-1114,PCK,630
SWI-SOC-ELE-E021B,PCS,2430
TOO-CLA-GW473250,PCS,5950
TOO-WRE-3WAY-101214,PCS,1180
SHH-ROD-2511300,PCS,2650
PYE-STRIP-M-500ML,TIN,1950
SWI-SOC-ULT-M0813BMG,PCS,1300
SCP-FIL-POW-1.8KG,BOX,650
CUT-BLA-LB50H-18MM,BOX,1850
BIB-TAP-K2B-LT8114,PCS,2750
BURR-CAR-T.C.T-AX1020,PCS,3950
BURR-CAR-T.C.T-CX1020,PCS,3950
TOO-PLI-LOC-GRI-W6010,PCS,2550
SHO-HEA-05375(H),SET,1750
SWI-SOC-ULT-M011MG,PCS,960
"TAP-BRASS-FARIS-1/2""",PCS,1750
SCP-FIL-WOO-NAT-1.5KG,CAN,1850
SCP-FIL-WOO-TEAK-1.5KG,CAN,1850
DOR-LOC-ATL-8300,SET,6950
STO-MOU-W206-20X32,PCS,710
TOO-TORX-W9913B,PCS,2150
HOS-NOZ-TRI-ECO4464,PCS,2250
GRA-CUT-BLA-S8T,PCS,3950
CYL-LOC-EPO-CL051-AC,SET,5850
SHH-REEL-1188S150,PCS,2750
CHA-GAL-5MM,KGS,990
SWI-SOC-ULT-M022W,PCS,1360
SHH-HOOK-9255SS-5/0,PKT,1090
SHH-REEL-YY2000,PCS,5450
IND-CAS-TPR-RIG5,PCS,2650
IND-PLU-BOB-300G-PCK,PCS,1020
"HOS-FLE-OTO-966-67MB-18""",PCS,1330
IND-CEM-3KG-WHI,PKT,1290
SHH-SPE-FIS-FS504,PCS,1090
GUM-SEL-KNE-UND-50G,PCS,1950
VAL-BAL-CNN-25MM,PCS,1850
BRO-CEI-SB THS-DM,PCS,1650
ELE-SOL-TIN1MM17G,PCS,660
IND-CAS-TPR-R-50S,PCS,2850
SHH-HOOK-9255SS-4/0,PKT,1090
SHH-SPE-FIS-FS603,PCS,1090
TOO-PLI-CIR-STA-BE175,PCS,4650
"IND-CAS-PVC-SWI-5""",PCS,5150
IND-DUS-ALI-240L-SHA,PCS,2150
CUT-PAR-BM22,PCS,2050
"BUS-NYL-W/BOL-1 1/4""",PCS,390
SMR-TCT-HOL-SAW-28MM,PCS,2650
TOO-ELE-TES-BRA,PCS,980
TOO-ELE-STR-WS104,EA,2150
PVC-STRAPPING-BLACK,KGS,1290
TOO-CHI-STA-25MM,PCS,3150
SHH-HOOK-9255SS-3/0,PKT,1090
CLI-ELE-CAB-20MM100'S,BOX,630
SHH-SPOON-2106,PCS,1160
SWI-PLK-5G1W-5051,PCS,2650
TOO-HOO-STEEL-12000,PCS,1390
IND-CAS-SWI8,PCS,2850
TOO-CHI-STA-16MM,PCS,2750
AER-MIN-POT-WAT-TAP,PCS,960
"BRA-S/STEEL-L-12""X7""",SET,3350
COC-BIB-LUX-LT8513,PCS,2650
FLO-MOC-LS414YLW,PCS,560
GWS060-BEARING-608-2RSH/C3,PCS,2150
TOO-LEV-STA-993042291,PCS,2250
PLA-BAG-BLA-10X12,PCK,1090
"SHH-ROU-LAN-NET-18X1/2""",PCS,3050
TOO-FIL-BCC-200MM,PCS,2750
"TOO-WRE-PLU-5/8""",PCS,1180
TOO-SPA-BEN-12MM,PCS,1580
"SHH-ROU-LAN-NET-19X1/2""",PCS,3250
PAI-GAL-606S,PCS,1590
ADH-TAP-WIR-6.5YD-RED-ROLL,ROLL,690
NIP-ODO-SFT-MATT-5L-A,CAN,26230
NIP-QLA-1L-T,CAN,5160
ADH-TAP-ALU-48MMX25M,PCS,1290
"PAI-ROL-SET-STA-4""",PCS,790
BAT-ENE-HD-AAA4PCS,PCK,750
"TOO-PLI-LOS-NOS-GT8""",PCS,1190
PYE-WOO-VAR-250ML,TIN,1350
TOO-COM-W0287M-20MM,PCS,3760
ADH-TAP-WIR-SINO-48X10,ROLL,550
TOO-WRE-ADJ-GT250,PCS,1490
SWI-PLU-MK-654-13A,PCS,740
INK-POT-TC250,PCS,660
TOL-BUS-BUT-YG886,PCS,990
CR-1220/5BE,PCS,750
HOS-COU-BR-16MM,PCS,660
IND-TRO-WOO,PCS,850
TRCK-(0.40MM)-50MM- 10FTS,PCS,490
TOO-WRE-KEY-KTBAL-12004,SET,1390
"BRO-HAN-RAKE-5'X1-1/8""",PCS,830
SWI-SOC-ULT-M074MG,PCS,2960
TOO-COM-IRO-BUL-19MM,PCS,1030
SWI-SOC-ULT-M021W,PCS,980
MDD-CON-MALE-RED,PCK,990
SHH-HOO-MS4310-NO.1/0,PCK,830
SWI-SOC-ULT-M000MG,PCS,900
DOR-RUB-SEA-6501,PCS,1190
"HAT-STR-20""",PCS,750
TYRE-LEVER,PCS,990
X-SWI-LWD-1WAY-2GANG,PCS,380
IND-PUN-YEL,PCS,720
BNW-B&N-ORI-12225,KGS,950
DOR-LOC-DRA-9001-22,PCS,590
FDD-CON-FEM-RED,PCK,990
"DRA-SLI-WHI-18""",SET,990
SHH-LSTFIS-BIG,PCS,940
FIT-UPVC-SLE-82MM,PCS,590
"DRI-SDS-ADA-1/2""",PCS,570
DOR-PAD-KTAC100,SET,690
X-CAB-VGA-5M,PCS,2200
NIP-9000-GF-1L-P,CAN,6810
BOS-2608-578-159,PCS,660
TOO-HAM-CHI-NIE-551-22-030,PCS,1260
NIETZ-MOU-FLA-WHE-57121060,PCS,1250
NIETZ-MOU-FLA-WHE-57110060,PCS,790
DRI-SDS-GT02-15260,PCS,1000
NIETZ-MOU-FLA-WHE-57110100,PCS,790
"TOO-DRV-STA-PH1-3/16""X4""-9960651630",PCS,990
TOO-NIE-TAM-T20,PCS,770
WIN-BRA-DOU-7009,PCK,1590
"TOO-DRV-STA-PH0-1/8""X5""",PCS,1020
ANG-EAV901SS,PCS,3170
TOO-DRV-STA-5X150MM,PCS,1080
TOO-NIE-TAM-T50,PCS,1630
DUS-PAN-1993,PCS,690
PLA-BAG-W500-1518,PCK,650
TOO-WRE-PLU-T008,PCS,790
SHO-HEA-05369(H),SET,1550
X-SAF-EAR-EM9001,PCS,1000
STO-MOU-A5-20X28,PCS,670
STO-MOU-M5-25X35,PCS,820
GAR-SHE-702,PCS,890
WOO-HOE-CANGKUL,PCS,1090
"PLA-BAG-BIO-BLA-35""X47""-L",ROLL,1220
ELE-NIG-LIG-262,PCS,650
"FIT-SS232-ELB-3/4""-SUS304",PCS,750
STO-MOU-M4-26X27,PCS,720
VAL-BAL-CNN-18MM,PCS,1050
TOO-SPA-BEN-BLK-06MM,LGHT,1050
MDD-CON-MALE-RED-1,PCK,650
TOO-DRV-SET-APS-353,SET,1550
LOC-GLA-SLI-TAR-9013-01,PCS,720
DRI-BIT-116F,PCS,1190
GUN-GRE-HOSE,PCS,780
GAR-SPN-IRO-HAN-SHO,PCS,490
SWI-SOC-POL-756,PCS,590
"DRI-AUG-SDS-9/16""",PCS,1350
X-FLO-MOC-30R188,PCS,370
X-FLO-MOC-30R166,PCS,370
IND-CAS-GLI-RIG-50MM,EA,720
BAT-ENE-MAX-AA4PCS,PCK,1680
SHO-SOR-SRTSH22612,PCS,9200
PAI-SPR-SAM-PR-500,PCS,1780
GRA-SAN-SWFG-SS304-6610,PCS,3800
GRA-SAN-SWFG-SS304-6606,PCS,4000
BID-SOR-SRT83-CR,PCS,6800
SHO-SAN-SWP-SA-150,PCS,2400
IND-SCO-SMR-S512TY,PCS,1690
BRU-CUP-GDB-75M1015,PCS,930
TOO-HAM-SLE-GT08LB,PCS,6700
BOS-2608-608-T66-N,PCK,950
BOS-2608-603-360,PCS,1650
TOO-NIE-PLU-COU-20SM,PCS,1980
BOS-2608-595-077,PCS,1980
TOO-NIE-BIT-SCKT-1/2IN-T40,PCS,2180
ELE-D/L-PHI-3U-11W-E27,PCS,1680
"FIT-BUT-CON-MALE-25MMX3/4""",PCS,540
BID-CAB-CB55CR,UNIT,5800
BAS-SOR-SRTW5000,PCS,7800
IND-CAS-SWI-BRA-75MM,PCS,2680
BOS-2608-630-031,PCS,770
BOS-2608-680-268,PCS,970
BOS-2608-680-283,PCS,2380
SEN-VAC-BRA-DHS19,PCS,4880
"TOO-NIE-SOC-HAN-1/2""-17MM",PCS,990
HOS-SPR-TRN-ST3355,PCS,2380
ADH-TAP-NISSHO-HCH-SG0006,ROLL,1120
TOO-NIE-SOC-KEY-L05MM,PCS,2180
SAN-SWPW-SS-W121A,PCS,3600
SAN-SWPW-SS-W121B,PCS,3500
SAN-SWPW-SS-W81B,PCS,2800
GUM-HAR-RS200W-WHT,PCS,590
HHD-STO-JYMT-150MM,PCS,1680
PVC-SPONGE-MATE-CX1200,PCS,1880
IND-TRO-PLA-STE-99999,PCS,1050
CIMA-DL-L-SC40F-12W-DL,SET,1650
TOO-NIE-ALL-KEY-06MM,PCS,890
LET-BOX-HW305B-0126S,PCS,6300
"TOO-CUT-BOL-GT36""",PCS,8800
TOO-BRA-STA-991002130,PCS,9500
TOO-PLI-RIV-ASAKI,PCS,3980
TOO-CUT-SNIW107C,PCS,3780
"FAS-SCR-CSK-1"" X 6G - BOX",BOX,5880
"TOO-CUT-BOL-GT24""",PCS,5800
TOO-NIE-TAM-T25,PCS,870
SHH-LURE-H2130-3.0CM,PCS,850
SWI-T/BOX-540A,SET,2980
X-BAT-ENE-MAX+-AAA2PCS,PCK,3680
BOS-2608-690-128(1),PCS,6300
LOC-APL-110-40MM-S/S,PCS,7200
TOO-WRE-BELW0020B,PCS,4680
DRI-SAW-A68-10MM,PCS,720
HHD-VAL-FLO-BRA-CIT-12MM,PCS,1980
TOO-HAN-TW0019,PCS,1780
PYE-FLE-SEAL-1.0KG-GREY,TIN,2880
TOO-COM-IRO-BUL-32MM,PCS,3880
BOS-2608-690-122,PCS,1490
"TOO-PICK-ALUM-00657T-33""",PCS,3980
"FIT-HDPE-ELB-FEM-25MMX1/2""",PCS,850
SHE-CAB-CB476-GM,PCS,9800
SHO-HAN-HDLE-8040,PC,1450
TOO-CLA-GW473100,PCS,2380
KGR-KIM-300ML-9222,TIN,1780
RIG-HOO-ALL-1.0TON,PCS,790
WIN-LOU-YNC-6B,SET,2280
GUN-WUF-ROC-F-78,PCS,4880
STO-MOU-M10-18X34,PCS,680
"FIT-YG235-TEE-3/8""-BRA",PCS,690
"HOS-FLE-OTO-966-66MB-16""",PCS,1190
"IND-CAS-PVC-RIG-6""",PCS,5180
SHH-LINE-L/G-OHML15,PCS,1190
HHD-FLU-M0676/L100W-40MM,PCS,2280
DOR-HOL-818,PCS,1090
SHH-SPE-FIS-FS503,PCS,1050
TOO-COM-GD33,PCS,3080
ELE-KNI-BS-303181-STRAIGT,PCS,1880
SHH-LINE-L/G-OHML12,PCS,1190
SHH-LINE-L/G-OHML25,PCS,1190
SAF-COA-NET-RED,PCS,570
NUM-80MM-0,PCS,1260
SAF-BEL-IND,SET,1980
RAT-CAG,PCS,790
SHH-LINE-L/G-OHML10,PCS,1190
TOO-TES-PEN-STA-(66-120),PCS,1250
SAF-SHO-SAV-41/7#,PAIR,7600
SAF-BEL-IND-886,PCS,6880
SHH-FROG-LURE-H21,PCS,920
"SHH-ROU-LAN-NET-17""",PCS,2980
BNW-NUT-ORI-09MM,KGS,1050
BNW-B&N-ORI-09125,KGS,950
BNW-B&N-ORI-09160,KGS,950
NUM-80MM-J,PCS,1260
IND-IRON-HIN,PCS,790
TOO-CUT-CAL-SHE-150MM,PCS,1180
"DRI-AUG-CRO-1/2""",PCS,920
"SHH-NYLON-BAG-1/2""36""(34"")",PCS,1120
"SHH-CAGE-2RING-6""",PCS,970
ELE-WOO-BLOCK-8X10,EA,730
COC-BIB-PVC-18MM,PCS,520
FLO-MOC-BR3030NSDG,PCS,360
PSN-MJ-CS100WSK,PCS,28200
FAN-WAL-TAICON-TC-11007,SET,12200
ELE-D/L-ECO-3030-24W,PCS,1990
BAT-ENE-MAX-AAA4PCS,PCK,1690
BOS-2608-642-985,PCS,8990
PAI-SPR-SAM-056,PCS,2390
BOS-1617-014-144,SET,6390
PAI-SPR-SAM-Y017,PCS,1790
BOS-2608-578-120,PCS,600
PAI-SPR-SAM-Y012,PCS,1790
PAI-SPR-SAM-Y112,PCS,1790
ELE-D/L-LSM-72W-3CLR,PCS,3990
TAR-SHT-GT2-08X10,SHT,2490
TAR-SHT-GT2-09X12,SHT,3490
TOO-HAM-SLE-GT06LB,PCS,5690
"FIT-BUT-ELB-LUG-1/2""BSPTX20",PCS,510
NIP-HYD-MET-SIL-1L,CAN,4790
TOO-NIE-PLU-COU-40SF,PCS,2190
TOO-NIE-PLU-COU-40SM,PCS,2190
BOS-F016-800-360,PCS,12200
BOS-2608-680-289,PCS,4690
BOS-2608-615-111,PCS,6190
TOO-NIE-PLU-COU-40SH,PCS,2190
BOS-2608-680-273,PCS,1040
SEN-VAC-BRA-DHS22,PCS,5390
HHD-FLU-S300A-50MM,SET,3590
TOO-NIE-PLU-COU-40PM,PCS,940
TOO-NIE-SOC-HDL-14MM,PCS,2890
"TOO-NIE-SOC-HAN-1/2""-16MM",PCS,980
BOS-2608-680-270,PCS,980
SPR-BID-ABS-L300,SET,2490
"TOO-NIE-SOC-HAN-1/2""-32MM",PCS,2190
JUG-DEK-KET-KTJK1811,PCS,4690
TOO-NIE-SOC-KEY-L06MM,PCS,2190
SPR-BID-B2021,PCS,6790
SINK-TAP-K2B-LT8517H,PCS,4690
"TOO-NIE-SOC-HAN-1/2""-15MM",PCS,880
SWI-T/SOC-MS3255-1.5M5G,PCS,5090
BOS-F016-800-361,PCS,12200
BOS-2608-572-253,PCS,4690
SHO-CAB-CSH28211,UNIT,11700
SWI-T/SOC-MS3244-5-5M4G,PCS,6490
"HHD-STO-JM199-7""",PCS,690
TAP-CAB-CB5108,UNIT,9600
GRA-CUT-LIN-3MM1LB,PCK,2190
BOS-2608-600-264,PCS,620
GLOSEAL-SIL-GN-900C,PCS,890
TOO-COM-W0287G-14MM,PCS,2490
COC-SINK-K505L-WALL,SET,2290
COC-BAS-SSS-LSS101,PCS,3190
SHH-FISH-NET-0.15D-30MM-30MD/6A,PCS,3690
LOC-VIVOZ-V50MM,PCS,1350
HDD-TOI-COV-SC-4125,PCS,3790
IND-TRU-FD150,SET,17200
"TOO-DRV-STA-PH0-1/8""X4""-9960651580",PCS,980
TOO-HAM-CLA-MHT2839,PCS,9790
RAI-BOO-KRK-Y42#,PAIR,3390
IND-CAS-75MM,PCS,1790
IND-WHE-TYR-SOLI,PCS,2690
LOC-COL-ZK502,SET,3990
TOO-COM-W0287K-18MM,PCS,3290
RAI-BOO-KRK-Y41#,PAIR,3390
SAF-HEL-PRO-YEL,PCS,1690
TOO-PLI-DIA-W608,PCS,1890
IND-WHE-TYR-AIR-ST22,PCS,2690
TAP-SIN-STN116BK,PCS,3490
BOS-1607-950-045,PCS,1990
"TOO-DRV-STA-PH2-1/4""X10""-9960651710",PCS,1990
TOO-WRE-FOLW0408,PCS,1990
HOS-CON-EG4134-40200043,PCS,890
LOC-DEL-TZ-DL3871SS,PCS,1290
TOO-HAM-WOOD-BLI-27MM,PCS,1690
"BRA-SHE-S/S-G785-08""",SET,1990
TOO-TIN-CUT-W608A,PCS,2890
TOO-ELE-GUN-GLU-80W,PCS,1990
RAI-BOO-KRK-Y43#,PAIR,3390
SWI-ADA-MS3106N,PCS,1090
CLI-ELE-CAB-18MM40S,BOX,620
GAR-SHO-12072,PCS,690
TOO-EXT-BARW0015B,PCS,1790
WIN-BRA-SIN-7008,PCK,690
ELE-ADA-3WAY-MS-BS03L,PCS,1790
HOS-GAR-ORA-160230,ROLL,6990
SPRA-BOSNY-B136-400CC,CAN,3290
DOR-SHU-LOC-SGD-H322,PCS,1790
KGR-REM-PAI-1000ML,TIN,4490
TOO-FIL-BES-KY103,PCS,3690
GAS-STO-HEA-MQL100,PCS,1590
SHH-LINE-WHI-NO.300,PKT,1150
TOO-TORX-W9913A,PCS,1890
DOR-BEA-ADG-911,PCS,2790
COC-BIB-LT8519-2WAY-K2B,PCS,4590
DOR-CYL-ACL-2000/60MM,PCS,5490
PUM-HAN-H/D-A80000,PCS,3290
"TAP-SIN-BOL-PVC-1-1/4""+1-1/2""",PCS,2090
SHO-HAN-HDLE-7013,PC,1460
DOR-LOC-CYL-02070,SET,2190
VAL-ANG-CVL-CA9009,PCS,2690
TOO-WRE-L-W0023C,PCS,2190
JAC-STA-CNN-6TON,PAIR,13600
TOO-RUL-TRI-A11007,PCS,1290
X-FOL-TYP-PRU-SAW-BS-553242,PCS,4190
ARR-BAN-STE-APB1710,ROLL,2690
MOP-REFILL-LIAO-R-A101,PCS,1090
PUM-FOO-H/D-A50000,PCS,3490
X-BAT-ENE-REC-4AA-4PCS,PCK,3690
TOO-COM-IRO-BUL-18MM,PCS,980
HOS-GAR-MK-HS-1804-13M,ROLL,3490
KGR-ALU-PAI-1L,TIN,3990
KGR-COM-1.5KG,TIN,1990
TOO-BOX-MR.MARK-M380,UNIT,2790
TOO-HAM-CLA-W2611,PCS,2090
TOO-RUL-SSS-6289-1M,PCS,2290
SAF-SLI-GLO-2TON2M,LGTH,1690
GAR-HOE-CANG-KUL-SHORT,PCS,1680
GAR-SIC-D0802,PCS,2990
NAI-ROO-SUP-P65MM,PCK,890
HOS-7PAT-TRI-NOZ-40200003,PCS,2190
RIG-HOO-GRA-12MM,PCS,2290
TOO-PLI-RAB-W0088B,PCS,1590
WAL-PLU-S/S-CC228-M12X100MM,PCS,670
"PAI-BRU-SEL-2.1/2""",PCS,1790
STO-MOU-W220-25X25,PCS,720
TOO-DRV-SET-BT8027,SET,3490
TOO-HAM-CLA-W4438A,PCS,2090
GAS-REG-AZ181/B,PCS,4690
KGR-SOL-1LIT,TIN,2890
CAR-WAX-WAS-PRE-1L,PCS,1590
DRI-SET-WOO,SET,930
FAS-BOL-EXP-OAC120-M6X70X40,PCS,530
SAF-SLI-GLO-2TON8M,LGTH,4990
TOO-LOC-PLI-W0042,PCS,2790
SHH-REEL-1188S135,PCS,2590
DOR-LOC-YEROY-60MM,PCS,2090
KGR-OXI-59A1LIT,TIN,2990
CUT-TIL-FIX-FP007-A,BAG,2590
SHH-REEL-1188S120,PCS,2390
GAR-SHE-12172,PCS,3190
DOR-LOC-YEROY-70MM,PCS,2290
HHD-FLU-00456C,PCS,4090
MIN-TAN-TUL-1.5KGS,TIN,2590
TOO-CLA-F-ATB120400,PCS,5290
BURR-CAR-T.C.T-FX1020,PCS,3990
DOR-LOC-CYL-02076,SET,2890
SIN-WAS-SSS-HX110,PCS,1390
BOX-FISH-POLY-PICNIC,PCS,1990
HOS-NOZ-RKEY-252#,PCS,1190
HOS-NOZ-BRASS-EX3030,PCS,2090
STO-MOU-A38-25X25,PCS,620
TOO-PLI-CRI-STA-225,PCS,2990
"DOR-FLU-SGD-36610""",PCS,2990
NAI-FEL-SUP-32MM,KG,920
PAI-SPR-KIMLAC-9617,TIN,2290
ROP-NYL-1MM,COIL,760
DZ-GEN-BCC-180,PCS,690
NAI-AIR-LEO-T25,BOX,2190
X-TOI-CLEA-TC,PCS,2190
BIB-G503B,PCS,720
DOR-ALU-LOC-VSPA-6,PCS,2790
GRA-CUT-LIN-YEL-4227#,PCS,1550
CAR-RAIN-FLY-200ML,UNIT,2590
"FIT-YG245-NIP-3/4""-BRA",PCS,650
MET-WAT-PLA-KENT,PCS,12100
"SANDEX-POL-WOO-7""",PCS,3790
BRA-EPO-FOL-400MM,PCS,1790
SWI-S/SKT-LWD-0013,PCS,620
GAR-HOE-LONG-KANG,PCS,1690
SMR-TCT-HOL-SAW-25MM,PCS,2290
BLI-HSS-HOL-SAW-50MM,PCS,2990
DZ-GEN-BPC-180,PCS,690
DOR-RUB-SEAL-BRWN-BSDB100,ROLL,840
MEA-TAP-STE-2067#-30M,PCS,4290
SMR-TCT-HOL-SAW-26MM,PCS,2390
HHD-CIS-LOW-3.0G-M0625,SET,5290
SHH-FROG-FG108737-37MM,PCS,1020
HOS-INL-SCR-3.5M,PCS,2590
BLI-HSS-HOL-SAW-42MM,PCS,2490
"SHH-ROU-LAN-NET-16X1/2""",PCS,2790
COC-STO-RA-G501B,PCS,750
"SHH-ROU-LAN-NET-15""",PCS,2690
"AER-STA-CER-10""",PCS,3290
CHI-15105-75,PCS,2490
DOR-DEA-BOL-SGD-793AC,PCS,2390
TOO-WRE-ADJ-STA-STMT87431-8,PCS,3190
SHH-ROD-KQO180,PCS,9600
"SHH-CRA-NET-7""",PCS,3690
SMR-TCT-HOL-SAW-30MM,PCS,2790
"DRI-AUG-SDS-7/16""",PCS,1090
TOO-WRE-ADJ-GD300,PCS,1990
TOO-PLU-COU-SMY-RND,PCS,4290
"CHA-SAW-CHA-6""",PCS,1790
CHI-WAT-2GAL-6302,SET,1690
BNW-B&N-ORI-12150,KGS,950
AER-BOT-WAT-TAP,PCS,1230
